OPENSFM_TRACKS_VERSION_v1
img2.jpg	347	3971	0.274292	0.156781	0.0042717	186	170	155
img2.jpg	346	2662	0.0847943	-0.0640225	0.00262283	210	136	54
img2.jpg	341	1599	-0.0930927	-0.233949	0.00213511	68	52	42
img2.jpg	348	2620	0.0405553	-0.204792	0.0025967	129	120	108
img2.jpg	340	354	0.101054	-0.296835	0.00182258	86	67	53
img2.jpg	338	3491	-0.0753736	-0.209016	0.0033512	58	46	34
img2.jpg	334	2342	-0.0369374	-0.258025	0.00245858	83	68	55
img2.jpg	332	1634	0.142482	-0.202555	0.00215087	126	120	109
img2.jpg	329	3790	0.228443	0.146399	0.0038495	194	180	162
img2.jpg	326	2985	0.0518096	-0.206081	0.00292015	138	134	125
img2.jpg	344	2742	0.269098	0.0469963	0.00267976	88	73	53
img2.jpg	324	3241	0.441779	-0.158806	0.00309768	147	144	140
img2.jpg	321	1546	0.0770527	-0.263123	0.00211525	53	40	35
img2.jpg	316	1996	0.172273	-0.307948	0.00232221	146	130	120
img2.jpg	313	1607	-0.0978104	-0.235473	0.00213784	75	59	47
img2.jpg	312	1110	0.148031	-0.220568	0.0019884	150	140	129
img2.jpg	317	1867	0.3572	-0.187104	0.00226392	24	19	20
img2.jpg	308	436	0.0308469	-0.245446	0.00184438	30	24	20
img2.jpg	307	2849	0.363471	-0.169124	0.00279421	77	60	55
img2.jpg	303	4091	-0.0805098	-0.244445	0.00471515	71	55	41
img2.jpg	302	2643	-0.107983	-0.0774557	0.00261272	136	33	21
img2.jpg	301	3858	0.0459452	-0.280258	0.00397676	93	76	61
img2.jpg	300	1440	0.170756	-0.2498	0.00207339	59	44	34
img2.jpg	342	879	-0.105658	-0.248188	0.00193915	79	66	49
img2.jpg	298	3176	0.265098	-0.187278	0.0030619	56	48	46
img2.jpg	297	3857	0.0459452	-0.280258	0.00397676	93	76	61
img2.jpg	294	3991	0.311335	-0.087397	0.00436826	161	157	148
img2.jpg	292	1068	-0.129154	-0.0535454	0.0019799	21	17	14
img2.jpg	291	3753	0.0948815	-0.2453	0.00379703	143	133	119
img2.jpg	322	2780	0.444377	-0.131387	0.00271135	107	99	88
img2.jpg	290	3000	0.0116982	0.306692	0.00293785	162	133	89
img2.jpg	288	3907	-0.0249763	-0.270573	0.00408509	64	51	35
img2.jpg	287	1009	0.14708	-0.229169	0.00196611	154	146	133
img2.jpg	306	2302	0.313952	-0.169787	0.00244315	89	73	72
img2.jpg	285	4618	0.300334	-0.126372	0.00976244	155	147	142
img2.jpg	284	3447	-0.0986257	0.121905	0.00329379	67	59	56
img2.jpg	283	1448	0.1393	-0.31671	0.00207791	93	75	62
img2.jpg	281	1029	0.149067	0.220964	0.00197147	52	48	44
img2.jpg	278	4251	0.0574076	-0.243863	0.00519143	77	60	45
img2.jpg	277	3035	0.238992	0.155614	0.00297093	194	178	156
img2.jpg	273	1931	0.0641406	-0.22079	0.00229111	107	93	80
img2.jpg	271	3551	0.0974395	-0.216765	0.00342654	150	138	128
img2.jpg	262	2527	0.254162	-0.12815	0.00253474	170	159	153
img2.jpg	261	3286	-0.196306	-0.00256601	0.0031451	25	21	19
img2.jpg	260	1560	0.178744	-0.249302	0.00211939	163	149	138
img2.jpg	305	3384	-0.169952	-0.11886	0.00323892	84	25	18
img2.jpg	259	577	0.100709	-0.231169	0.00187542	135	121	111
img2.jpg	257	2834	0.0610644	-0.228314	0.00277384	136	127	113
img2.jpg	255	180	0.208403	-0.0943106	0.00177503	109	89	75
img2.jpg	254	3846	0.24134	0.0302553	0.00395779	147	138	127
img2.jpg	253	3740	0.0821212	-0.31366	0.0037868	101	84	66
img2.jpg	330	1137	0.0808063	-0.241872	0.00199432	132	124	111
img2.jpg	252	2426	-0.389758	-0.0450216	0.00249186	176	160	142
img2.jpg	331	4509	-0.203656	0.345596	0.00770784	231	227	224
img2.jpg	270	3744	0.443363	-0.141891	0.0037897	105	98	92
img2.jpg	248	2253	0.0504606	-0.218459	0.00242677	139	131	114
img2.jpg	244	1310	0.129608	-0.328778	0.00203649	149	138	128
img2.jpg	242	2326	-0.0473829	-0.276583	0.00245393	89	70	56
img2.jpg	241	1945	0.265871	-0.114032	0.00229558	172	165	157
img2.jpg	240	2099	-0.274379	0.0963055	0.00236025	185	175	169
img2.jpg	236	1875	-0.164878	-0.111965	0.00226834	197	190	181
img2.jpg	233	580	0.0385773	-0.332503	0.0018766	84	68	52
img2.jpg	232	1901	0.127944	-0.298146	0.00228004	156	145	135
img2.jpg	289	2425	-0.00261134	-0.280852	0.00249185	97	79	67
img2.jpg	266	2242	0.0237935	-0.27706	0.00242458	101	83	68
img2.jpg	231	4067	-0.315571	0.0947059	0.00466044	112	96	79
img2.jpg	226	3199	0.0204976	-0.323822	0.00307542	101	82	73
img2.jpg	225	3900	-0.12371	-0.0787312	0.00407714	169	110	101
img2.jpg	223	3262	-0.245858	0.044527	0.00311384	42	34	29
img2.jpg	222	22	0.29805	-0.329219	0.00166564	54	48	39
img2.jpg	220	916	0.429159	-0.18104	0.00194614	169	165	156
img2.jpg	258	590	-0.186688	0.197281	0.00187815	61	56	52
img2.jpg	219	1216	-0.147805	-0.304624	0.00201202	67	53	40
img2.jpg	218	430	0.126688	-0.220938	0.00184214	157	145	128
img2.jpg	333	1241	0.438145	-0.171397	0.00201678	170	167	161
img2.jpg	217	3906	0.264988	0.163042	0.00408441	48	38	30
img2.jpg	216	2114	0.183108	-0.266837	0.00236741	158	145	133
img2.jpg	215	2551	0.00572264	-0.244733	0.00255347	58	45	38
img2.jpg	213	2178	0.22963	-0.103817	0.00239779	148	121	100
img2.jpg	212	2166	0.337302	0.152405	0.00239312	211	218	215
img2.jpg	211	2193	0.271174	0.217936	0.00240268	79	66	58
img2.jpg	210	3713	-0.124661	-0.0972215	0.00373546	182	135	117
img2.jpg	209	2847	0.007743	-0.28406	0.00279347	102	85	71
img2.jpg	206	854	-0.0746204	-0.219719	0.0019354	76	61	46
img2.jpg	204	4012	0.41034	0.16277	0.00444673	211	223	224
img2.jpg	343	3234	-0.0372489	0.1118	0.00309282	75	72	67
img2.jpg	202	4359	-0.150977	-0.0167118	0.00598924	15	14	12
img2.jpg	201	2240	-0.000866175	-0.243637	0.00242452	95	79	65
img2.jpg	325	2934	0.301951	-0.249323	0.00287675	34	31	26
img2.jpg	199	3441	-0.200395	0.0608416	0.00329005	73	65	60
img2.jpg	237	636	-0.0113298	-0.326327	0.00188885	94	78	63
img2.jpg	214	1372	0.234164	-0.12927	0.00205439	183	180	175
img2.jpg	95	3987	0.0148901	0.194469	0.00435146	68	63	59
img2.jpg	50	1660	-0.00538746	-0.265076	0.00216601	83	67	51
img2.jpg	91	462	-0.141645	-0.00820157	0.0018536	64	57	51
img2.jpg	89	4261	0.084598	-0.259854	0.00523398	109	96	83
img2.jpg	114	2448	0.0151673	-0.254449	0.00250188	99	83	70
img2.jpg	144	4516	-0.226254	0.176101	0.00780352	60	48	43
img2.jpg	335	1138	0.0808063	-0.241872	0.00199432	132	124	111
img2.jpg	88	181	0.208403	-0.0943106	0.00177503	109	89	75
img2.jpg	12	2000	-0.196105	0.196163	0.00232419	67	62	58
img2.jpg	81	3739	0.0821212	-0.31366	0.0037868	101	84	66
img2.jpg	143	4083	0.093969	-0.232704	0.00469237	112	97	89
img2.jpg	173	639	0.288525	-0.290447	0.00188961	33	29	26
img2.jpg	84	880	-0.105658	-0.248188	0.00193915	79	66	49
img2.jpg	83	576	-0.00430056	0.217168	0.00187532	42	36	30
img2.jpg	160	1912	0.00710845	-0.325177	0.00228378	84	68	53
img2.jpg	25	4362	-0.169849	-0.188264	0.0060067	71	59	45
img2.jpg	72	922	0.35177	-0.0646833	0.00194693	180	175	164
img2.jpg	177	3723	-0.152909	-0.0501942	0.00374707	50	45	39
img2.jpg	272	4252	0.105662	-0.118644	0.00519651	32	24	20
img2.jpg	70	4373	-0.173062	0.210277	0.00608401	58	52	52
img2.jpg	115	3198	0.0204976	-0.323822	0.00307542	101	82	73
img2.jpg	251	1823	-0.0791624	0.127649	0.00224539	183	176	168
img2.jpg	66	1868	0.464777	-0.13522	0.00226551	84	77	69
img2.jpg	64	3028	-0.146286	-0.219992	0.00295903	70	55	44
img2.jpg	22	2079	0.199682	-0.172642	0.00235185	93	83	73
img2.jpg	61	153	-0.0389039	-0.321829	0.00176714	88	73	57
img2.jpg	1	3600	0.0978737	-0.265873	0.00352094	125	112	98
img2.jpg	328	3460	0.04069	-0.237643	0.00330949	75	59	46
img2.jpg	55	2110	0.094974	-0.229655	0.00236594	105	89	82
img2.jpg	79	2819	0.00734699	-0.314377	0.00274815	98	81	66
img2.jpg	53	519	-0.0708881	-0.247104	0.00186484	17	13	11
img2.jpg	67	2960	0.279506	-0.310558	0.00290222	15	14	15
img2.jpg	52	4501	0.0520132	-0.211895	0.00764951	124	115	104
img2.jpg	63	3214	0.356154	-0.0761195	0.00308219	72	69	61
img2.jpg	125	4449	0.139904	-0.244111	0.00678508	144	133	118
img2.jpg	51	1729	0.171858	-0.284257	0.0022009	155	141	130
img2.jpg	299	2577	-0.178146	0.190567	0.00256864	49	41	39
img2.jpg	170	1070	0.170556	-0.312825	0.00198031	141	127	116
img2.jpg	57	2999	0.178284	-0.215597	0.00293641	133	119	108
img2.jpg	82	2411	0.37596	-0.13511	0.0024843	41	29	22
img2.jpg	56	3684	0.153345	-0.204829	0.00368522	145	136	127
img2.jpg	37	1735	0.00810611	-0.302622	0.00220513	94	73	64
img2.jpg	124	2387	-0.0159539	-0.294148	0.00247437	90	73	55
img2.jpg	304	2555	-0.00114617	-0.236216	0.00255371	57	43	32
img2.jpg	49	2557	-0.00114617	-0.236216	0.00255371	57	43	32
img2.jpg	48	2750	0.201193	-0.0842996	0.0026855	169	165	156
img2.jpg	189	4730	-0.265655	0.129391	0.0140565	50	43	37
img2.jpg	47	3285	-0.175836	0.28127	0.00314184	233	229	227
img2.jpg	327	3432	0.0249178	-0.240561	0.00328233	85	71	58
img2.jpg	31	2859	0.0722197	0.283195	0.00280286	180	146	99
img2.jpg	345	4489	0.330583	-0.117396	0.00751916	171	162	160
img2.jpg	65	4542	-0.258534	0.0851239	0.00814669	67	62	58
img2.jpg	19	3079	0.263603	-0.139542	0.0029978	169	164	160
img2.jpg	100	391	-0.0429497	-0.236166	0.00183309	83	70	54
img2.jpg	121	1909	0.0640749	-0.260609	0.00228152	79	63	48
img2.jpg	18	1019	0.0824965	-0.290307	0.00196857	97	80	64
img2.jpg	46	4470	0.00864649	-0.218862	0.00728018	74	58	42
img2.jpg	27	3507	0.0734676	-0.284276	0.00337365	74	60	46
img2.jpg	104	1536	0.309768	-0.235581	0.00211299	141	135	124
img2.jpg	172	4433	0.154095	-0.129585	0.00651652	163	149	140
img2.jpg	176	405	-0.143375	0.244447	0.00183665	217	209	207
img2.jpg	11	994	0.110086	-0.223619	0.00196379	145	133	119
img2.jpg	102	1573	0.106172	-0.328877	0.00212766	105	83	69
img2.jpg	13	4318	0.375591	-0.0861769	0.00567712	65	62	57
img2.jpg	197	4306	0.452865	-0.189209	0.00549613	29	28	23
img2.jpg	3	3672	-0.127587	0.0598451	0.00366228	144	134	127
img2.jpg	107	2091	0.209462	-0.0875006	0.00235803	168	160	150
img2.jpg	113	2597	0.132003	-0.288271	0.00258501	158	150	139
img2.jpg	9	1535	0.309768	-0.235581	0.00211299	141	135	124
img2.jpg	20	4365	0.233257	-0.0799676	0.00604196	162	150	136
img2.jpg	28	1774	-0.173099	0.194493	0.00222659	70	65	64
img2.jpg	14	3965	0.256622	0.154899	0.00425815	192	177	157
img2.jpg	17	4715	-0.249566	0.187098	0.0135479	57	49	46
img2.jpg	318	182	0.0146939	-0.18986	0.00177613	102	85	70
img2.jpg	276	1666	-0.036283	-0.244987	0.00216727	90	77	59
img2.jpg	178	198	0.037616	-0.220847	0.0017814	93	77	57
img2.jpg	235	685	-0.0493948	-0.244691	0.00190019	85	67	53
img2.jpg	78	3856	0.282798	0.0323351	0.0039766	174	172	158
img2.jpg	133	1102	0.111639	-0.240942	0.00198691	150	139	122
img2.jpg	264	2113	0.183108	-0.266837	0.00236741	158	145	133
img2.jpg	181	4605	-0.015828	-0.000193059	0.00939996	196	136	75
img2.jpg	75	3681	0.0985972	-0.283581	0.00367616	110	93	80
img2.jpg	311	152	-0.0389039	-0.321829	0.00176714	88	73	57
img2.jpg	62	3903	0.203912	0.150213	0.00407875	184	170	148
img2.jpg	4	2987	-0.136267	-0.119305	0.00292332	118	28	20
img2.jpg	286	2781	-0.0442138	0.0972166	0.00271315	66	65	60
img2.jpg	59	2105	0.1645	-0.250208	0.00236315	163	151	137
img2.jpg	15	2525	0.0394236	-0.253204	0.00253472	99	82	62
img2.jpg	0	830	-0.0511888	-0.303829	0.00192896	80	67	51
img2.jpg	296	2277	0.083758	-0.30363	0.00243533	65	51	41
img2.jpg	32	3926	-0.00432381	0.0943609	0.00412788	66	65	60
img2.jpg	90	1185	0.0698435	-0.313623	0.0020054	101	85	68
img2.jpg	295	2136	0.0336377	-0.317264	0.00237502	106	90	77
img2.jpg	269	2119	0.113012	-0.232254	0.00236929	154	142	128
img2.jpg	136	4330	0.0326226	-0.263155	0.00576079	71	56	40
img2.jpg	320	3338	-0.189908	0.215006	0.00319417	254	253	253
img2.jpg	94	1775	-0.173099	0.194493	0.00222659	70	65	64
img2.jpg	310	4731	-0.265655	0.129391	0.0140565	50	43	37
img2.jpg	2	1580	-0.18847	0.049846	0.00213066	47	38	33
img2.jpg	315	1093	-0.0288067	-0.284231	0.00198421	103	86	68
img2.jpg	21	4225	0.0984046	0.0746072	0.00506892	156	156	154
img2.jpg	314	991	0.110086	-0.223619	0.00196379	145	133	119
img2.jpg	60	2384	-0.0126677	-0.25793	0.00247403	83	67	53
img2.jpg	39	4727	0.364697	-0.0578087	0.0139748	198	195	186
img2.jpg	203	3045	0.0757608	-0.0569204	0.0029805	199	120	39
img2.jpg	6	2574	0.166056	-0.270347	0.00256796	151	134	120
img2.jpg	43	2653	0.133024	-0.27265	0.00262068	153	140	130
img2.jpg	7	2367	-0.00669095	-0.304	0.00246984	93	77	61
img2.jpg	16	1932	0.0641406	-0.22079	0.00229111	107	93	80
img2.jpg	256	729	-0.0103189	-0.316603	0.00191163	45	34	28
img2.jpg	195	3493	0.0857956	-0.248516	0.00335831	107	94	87
img2.jpg	179	2628	0.309677	-0.143557	0.00260388	150	143	137
img2.jpg	10	4236	0.330415	-0.18854	0.00510668	29	27	28
img2.jpg	151	1730	0.171858	-0.284257	0.0022009	155	141	130
img2.jpg	54	2085	0.166377	-0.237762	0.00235496	96	77	62
img2.jpg	24	1920	0.115785	-0.286254	0.00228612	153	140	128
img2.jpg	58	3300	-0.0156629	0.224615	0.0031603	86	72	61
img2.jpg	23	2660	0.279446	-0.120593	0.00262134	172	165	159
img2.jpg	26	2462	-0.195727	0.188804	0.00250635	48	43	38
img2.jpg	274	4101	-0.160562	0.222773	0.00474738	255	255	255
img2.jpg	156	2521	-0.139298	-0.246619	0.00253194	44	34	24
img2.jpg	224	3918	-0.252235	0.0902538	0.00411012	63	58	54
img2.jpg	96	4771	0.412127	-0.145277	0.0190816	154	153	148
img2.jpg	33	3026	-0.245503	0.107877	0.00295516	177	167	158
img2.jpg	267	2965	0.422154	0.182003	0.00290659	189	176	160
img2.jpg	198	4061	-0.238262	0.049916	0.00463919	182	173	168
img2.jpg	73	3421	-0.1102	-0.223891	0.0032667	66	52	39
img2.jpg	238	2865	0.0241227	0.0720396	0.00281016	147	143	138
img2.jpg	44	2300	0.140847	-0.32543	0.00244288	147	134	121
img2.jpg	92	2241	0.0237935	-0.27706	0.00242458	101	83	68
img2.jpg	85	2602	-0.24483	0.0960397	0.00258673	137	126	125
img2.jpg	337	1995	0.266814	-0.165606	0.00232134	161	154	148
img2.jpg	40	2845	-0.255372	0.0506114	0.00278847	163	153	151
img2.jpg	180	3298	-0.117709	-0.0901138	0.00315702	143	41	26
img2.jpg	228	3901	-0.12371	-0.0787312	0.00407714	169	110	101
img2.jpg	29	1025	-0.0539121	-0.246606	0.00197043	89	71	59
img2.jpg	239	2459	0.109822	-0.260471	0.00250613	152	142	130
img2.jpg	35	2228	0.0487494	-0.301976	0.00241897	90	72	58
img2.jpg	30	4084	0.093969	-0.232704	0.00469237	112	97	89
img2.jpg	42	3346	0.367717	-0.22852	0.00319716	107	99	96
img2.jpg	323	1439	0.170756	-0.2498	0.00207339	59	44	34
img2.jpg	263	730	-0.0103189	-0.316603	0.00191163	45	34	28
img2.jpg	45	992	0.110086	-0.223619	0.00196379	145	133	119
img2.jpg	36	1661	-0.00538746	-0.265076	0.00216601	83	67	51
img2.jpg	97	1779	0.279829	-0.17955	0.00222826	162	156	146
img2.jpg	98	2630	0.370485	-0.154221	0.00260592	118	32	24
img2.jpg	8	2460	0.109822	-0.260471	0.00250613	152	142	130
img2.jpg	74	4154	-0.0454828	0.118104	0.00488012	159	149	137
img2.jpg	99	2993	-0.0163078	0.0593368	0.00292841	42	38	35
img2.jpg	171	2728	0.316664	-0.0965696	0.0026651	30	40	76
img2.jpg	101	456	0.0300223	-0.334194	0.00185025	98	85	68
img2.jpg	336	1903	0.43137	-0.131846	0.00228069	155	154	149
img2.jpg	279	1086	-0.0412135	-0.297227	0.00198261	93	77	64
img2.jpg	200	2731	0.388174	-0.18577	0.00267018	19	17	16
img2.jpg	103	2368	-0.00669095	-0.304	0.00246984	93	77	61
img2.jpg	309	3558	-0.141783	-0.228534	0.00344421	40	30	21
img2.jpg	138	134	-0.0410156	-0.329527	0.00175648	77	60	48
img2.jpg	105	2461	0.109822	-0.260471	0.00250613	152	142	130
img2.jpg	108	2385	-0.0617479	-0.22647	0.0024742	72	56	42
img2.jpg	109	3220	0.172973	-0.257846	0.00308557	158	145	136
img2.jpg	165	1094	-0.0288067	-0.284231	0.00198421	103	86	68
img2.jpg	184	4241	0.0545928	0.146946	0.0051304	178	169	160
img2.jpg	110	4088	-0.268276	0.053751	0.00470997	52	43	37
img2.jpg	34	1570	-0.0493703	-0.255439	0.00212444	85	72	56
img2.jpg	111	1026	-0.0539121	-0.246606	0.00197043	89	71	59
img2.jpg	293	2231	0.0512008	-0.246284	0.00242129	53	40	31
img2.jpg	86	477	-0.069498	-0.240912	0.00185584	88	70	55
img2.jpg	147	1985	-0.1728	0.320886	0.00231605	221	211	209
img2.jpg	275	2563	0.050128	-0.259497	0.00255771	103	86	68
img2.jpg	116	1860	0.27064	-0.180928	0.00226141	153	144	136
img2.jpg	129	520	-0.0708881	-0.247104	0.00186484	17	13	11
img2.jpg	208	1804	0.084309	-0.265593	0.00223625	139	129	119
img2.jpg	183	2282	0.247052	-0.178508	0.00243741	162	154	143
img2.jpg	117	2654	0.435134	-0.14134	0.00262073	161	161	157
img2.jpg	245	889	0.127256	-0.323366	0.00194209	31	23	17
img2.jpg	118	4006	0.414873	-0.176865	0.00442789	168	163	154
img2.jpg	162	4069	-0.315571	0.0947059	0.00466044	112	96	79
img2.jpg	119	2244	-0.176738	-0.11313	0.00242519	145	133	125
img2.jpg	230	1834	-0.150865	-0.29641	0.0022507	67	53	41
img2.jpg	87	1149	-0.391168	-0.0542493	0.00199696	180	163	154
img2.jpg	120	2137	0.0336377	-0.317264	0.00237502	106	90	77
img2.jpg	77	1586	0.126038	-0.253615	0.00213198	145	132	116
img2.jpg	188	3221	0.172973	-0.257846	0.00308557	158	145	136
img2.jpg	169	1787	0.217213	-0.111041	0.00223135	180	176	167
img2.jpg	122	4286	-0.0241773	0.120401	0.00535984	157	149	137
img2.jpg	205	684	0.18691	-0.273008	0.00190016	160	150	139
img2.jpg	123	2651	0.18318	-0.291566	0.00261845	148	135	126
img2.jpg	130	1674	0.436336	-0.128048	0.00217118	83	76	65
img2.jpg	126	4361	-0.169849	-0.188264	0.0060067	71	59	45
img2.jpg	128	1231	0.159562	-0.234621	0.00201415	152	139	130
img2.jpg	134	1394	0.021318	-0.265454	0.00206156	96	79	63
img2.jpg	243	3847	-0.129079	0.246809	0.00395902	161	136	108
img2.jpg	106	1458	0.0558009	-0.293089	0.00208072	101	80	69
img2.jpg	153	1283	0.248558	0.0257257	0.00202591	64	54	44
img2.jpg	193	1054	-0.0532877	-0.309725	0.0019763	71	58	42
img2.jpg	196	2529	0.00159854	-0.296862	0.00253673	78	63	51
img2.jpg	127	1481	0.23412	-0.0989563	0.00209449	185	175	164
img2.jpg	131	1393	0.021318	-0.265454	0.00206156	96	79	63
img2.jpg	148	3717	0.151103	-0.271314	0.00374289	143	129	118
img2.jpg	282	1487	0.02191	-0.215418	0.00209642	51	39	29
img2.jpg	207	404	0.077727	-0.289089	0.00183651	92	75	57
img2.jpg	76	831	-0.0511888	-0.303829	0.00192896	80	67	51
img2.jpg	93	1589	0.0578424	-0.312052	0.00213276	100	81	68
img2.jpg	132	981	0.0889853	0.0625003	0.0019615	161	161	159
img2.jpg	246	1784	0.384159	-0.126513	0.00223047	131	35	36
img2.jpg	234	500	-0.0277826	-0.306094	0.00185874	92	74	60
img2.jpg	158	3673	0.00506341	-0.0616689	0.00366367	207	133	58
img2.jpg	80	3348	0.164763	-0.230134	0.0031973	144	132	121
img2.jpg	135	2973	-0.121457	0.0533148	0.00291074	149	140	132
img2.jpg	71	1432	0.0980703	-0.2142	0.00207046	150	140	131
img2.jpg	137	1412	0.065933	-0.309064	0.00206719	95	78	62
img2.jpg	69	4490	-0.0394685	0.0658054	0.00752434	61	61	53
img2.jpg	139	117	0.41789	0.172094	0.00174817	121	95	76
img2.jpg	280	1521	0.290648	-0.298469	0.00210473	19	17	19
img2.jpg	265	4537	0.28351	-0.104279	0.00807152	166	159	151
img2.jpg	140	3347	0.367717	-0.22852	0.00319716	107	99	96
img2.jpg	249	3863	0.28433	-0.146191	0.0039877	161	154	147
img2.jpg	41	4576	0.175734	-0.183044	0.00887992	22	21	19
img2.jpg	141	2497	-0.317609	0.130842	0.00251957	112	97	82
img2.jpg	142	637	0.0705218	-0.269122	0.00188886	52	38	30
img2.jpg	145	4423	0.240206	0.130282	0.00645983	215	206	191
img2.jpg	191	1581	-0.18847	0.049846	0.00213066	47	38	33
img2.jpg	146	489	0.172355	-0.243557	0.00185703	155	141	130
img2.jpg	5	595	0.0652587	-0.243866	0.00188071	123	110	99
img2.jpg	182	3934	0.108688	-0.264353	0.00414167	147	138	125
img2.jpg	149	2432	-0.0197874	-0.254566	0.00249419	91	75	59
